carat,cut,depth,table,price,x,y,z
0.91,4,62.2,60.0,3669,6.22,6.16,3.85
1.04,5,59.7,56.0,3669,6.6,6.54,3.92
0.9,4,62.6,62.0,3669,6.08,6.06,3.8
0.71,3,62.7,59.0,3670,5.64,5.69,3.55
0.85,5,62.2,56.0,3670,6.04,6.09,3.77
1.13,5,60.6,57.0,3670,6.79,6.77,4.11
1.01,4,63.0,59.0,3671,6.33,6.27,3.97
1.01,1,66.1,56.0,3671,6.26,6.2,4.12
1.01,2,63.8,61.0,3671,6.13,6.06,3.89
0.76,5,62.0,54.7,3671,5.83,5.87,3.62
0.78,5,60.4,57.0,3671,5.95,6.0,3.61
1.01,3,59.1,63.0,3671,6.59,6.54,3.88
0.95,4,60.5,62.0,3671,6.44,6.36,3.88
0.78,3,59.8,60.0,3672,5.97,6.03,3.59
1.0,2,60.6,62.0,3672,6.36,6.45,3.88
1.06,4,61.3,60.0,3672,6.52,6.59,4.02
1.05,4,61.1,59.0,3672,6.54,6.61,4.02
0.7,5,60.2,57.0,3672,5.78,5.84,3.5
0.8,3,62.7,56.0,3673,5.9,5.94,3.71
0.73,5,62.3,54.0,3673,5.77,5.8,3.6
0.82,4,61.8,58.0,3674,6.02,5.98,3.71
0.71,5,61.4,56.0,3674,5.7,5.74,3.51
0.71,5,60.6,56.0,3674,5.78,5.81,3.51
0.96,1,57.7,67.0,3674,6.49,6.46,3.73
1.01,4,62.3,55.0,3674,6.35,6.29,3.94
1.0,5,61.1,54.0,3674,6.51,6.47,3.97
0.81,4,61.5,58.0,3674,5.99,5.94,3.97
1.01,3,63.3,58.0,3674,6.4,6.31,4.02
0.92,4,62.2,58.0,3675,6.19,6.23,3.86
1.03,4,62.3,58.0,3675,6.5,6.4,4.03
0.79,5,62.0,56.0,3675,5.92,5.96,3.68
0.63,4,60.5,57.0,3675,5.58,5.53,3.36
1.0,2,63.4,60.0,3676,6.22,6.34,3.98
1.01,4,60.3,59.0,3676,6.51,6.45,3.91
1.01,1,67.1,59.0,3676,6.16,6.09,4.11
1.01,4,61.6,60.0,3676,6.22,6.18,3.82
1.01,3,63.2,55.0,3676,6.4,6.32,4.02
1.01,2,64.1,59.0,3676,6.24,6.21,3.99
0.9,5,62.2,57.0,3677,6.17,6.14,3.83
0.9,5,61.6,56.0,3677,6.22,6.16,3.81
1.13,5,62.2,55.0,3678,6.65,6.69,4.15
1.1,5,61.8,56.0,3678,6.61,6.65,4.1
1.1,3,59.8,61.0,3678,6.65,6.7,3.99
0.9,3,63.6,58.0,3679,6.1,6.13,3.89
0.75,5,61.1,55.0,3679,5.87,5.89,3.6
0.92,3,63.2,54.0,3679,6.29,6.25,3.96
1.0,2,63.9,60.0,3679,6.26,6.19,3.98
0.9,5,62.3,57.0,3679,6.19,6.17,3.85
0.9,4,62.0,62.0,3679,6.13,6.03,3.77
0.31,3,62.2,60.0,571,4.3,4.32,2.68
0.31,4,60.9,60.0,571,4.38,4.39,2.67
0.31,2,63.5,55.0,571,4.27,4.3,2.72
0.31,5,62.4,53.0,571,4.33,4.35,2.71
0.28,3,64.0,54.0,572,4.11,4.17,2.65
0.28,3,60.1,62.0,572,4.25,4.27,2.56
0.28,3,58.9,62.0,572,4.27,4.32,2.53
0.38,5,62.3,55.0,572,4.63,4.65,2.89
0.24,5,62.7,54.0,572,3.99,4.02,2.51
0.24,5,61.8,54.0,572,3.99,4.03,2.48
0.37,5,60.9,56.0,572,4.65,4.68,2.84
0.3,5,61.6,57.0,572,4.28,4.32,2.65
0.33,4,62.8,58.0,572,4.43,4.39,2.77
0.33,5,62.7,56.0,572,4.44,4.4,2.77
0.33,5,61.5,57.0,572,4.49,4.46,2.75
0.33,4,61.4,58.0,572,4.5,4.46,2.75
0.33,4,61.3,59.0,572,4.51,4.46,2.75
0.33,3,63.2,58.0,572,4.38,4.36,2.76
0.33,2,63.6,57.0,572,4.42,4.39,2.8
0.42,3,59.5,61.0,573,4.85,4.9,2.9
0.34,5,61.6,56.0,573,4.48,4.51,2.77
0.3,5,61.6,56.0,573,4.3,4.33,2.66
0.3,5,61.9,56.0,573,4.32,4.34,2.68
0.3,5,62.2,55.0,573,4.3,4.32,2.68
0.3,5,62.5,54.0,573,4.29,4.32,2.69
0.3,5,62.3,55.0,573,4.3,4.34,2.69
0.3,5,61.1,56.0,573,4.36,4.38,2.67
0.3,5,60.9,56.0,573,4.35,4.39,2.66
0.3,5,61.9,54.0,573,4.29,4.33,2.67
0.3,5,61.7,58.0,573,4.28,4.31,2.65
0.92,4,61.8,59.0,3679,6.19,6.11,3.8
0.76,5,62.2,56.0,3680,5.83,5.87,3.64
0.9,3,63.0,57.0,3681,6.13,6.19,3.88
1.01,3,62.0,58.0,3682,6.41,6.46,3.99
0.91,4,61.4,60.0,3682,6.21,6.23,3.82
0.8,5,61.9,54.0,3682,5.98,5.96,3.7
0.7,5,62.5,57.0,3683,5.62,5.67,3.53
0.92,4,62.6,59.0,3684,6.23,6.19,3.89
0.93,3,58.9,60.0,3685,6.43,6.48,3.8
0.84,5,62.4,57.0,3685,6.03,6.08,3.78
1.0,4,62.0,62.0,3685,6.42,6.35,3.96
1.0,4,60.7,61.0,3685,6.5,6.41,3.92
1.02,4,62.5,58.0,3686,6.4,6.47,4.02
1.21,5,61.3,57.0,3686,6.94,6.89,4.24
0.91,3,61.2,59.0,3688,6.2,6.22,3.8
1.12,5,62.4,57.0,3688,6.69,6.62,4.15
0.96,1,65.2,58.0,3688,6.14,6.12,3.99
0.9,4,59.5,57.0,3689,6.29,6.21,3.72
0.9,3,60.7,61.0,3689,6.17,6.19,3.75
0.81,3,62.7,56.0,3689,5.92,5.98,3.73
0.9,2,63.6,63.0,3689,6.07,6.03,3.85
0.9,1,64.8,59.0,3689,6.1,6.03,3.93
0.9,1,64.5,61.0,3689,6.05,6.01,3.89
0.9,2,64.1,56.0,3689,6.07,6.04,3.88
0.9,2,63.9,57.0,3689,6.1,6.04,3.88
0.72,4,62.8,58.0,3689,5.75,5.68,3.59
0.93,4,62.2,55.0,3689,6.27,6.24,3.89
0.71,2,64.2,58.0,3690,5.65,5.6,3.61
0.72,5,62.1,54.0,3690,5.74,5.76,3.57
1.0,2,61.7,62.0,3690,6.37,6.4,3.94
0.96,4,59.4,56.0,3690,6.47,6.42,3.83
1.1,5,61.3,57.0,3690,6.68,6.62,4.08
0.94,3,60.9,62.0,3691,6.22,6.3,3.81
0.71,3,61.8,58.0,3692,5.63,5.73,3.51
0.77,3,62.6,55.0,3692,5.85,5.88,3.67
1.03,5,60.4,56.0,3692,6.56,6.53,3.95
1.11,4,61.3,59.0,3692,6.69,6.63,4.09
1.03,3,63.3,59.0,3692,6.35,6.32,4.01
1.03,5,60.5,57.0,3692,6.58,6.52,3.96
1.23,1,67.4,56.0,3692,6.76,6.56,4.49
0.97,5,61.6,55.0,3694,6.37,6.32,3.91
0.74,5,62.0,54.0,3694,5.85,5.81,3.62
1.21,4,59.0,60.0,3694,6.93,6.88,4.07
1.0,5,62.3,56.0,3696,6.34,6.27,3.93
1.1,2,57.6,61.0,3696,6.82,6.73,3.9
1.0,2,57.7,65.0,3696,6.55,6.59,3.79
1.2,3,58.6,57.0,3696,6.96,7.01,4.09
0.9,2,64.0,59.0,3696,5.97,5.99,3.83
1.0,1,66.5,55.0,3696,6.21,6.19,4.12
1.0,4,59.1,59.0,3696,6.54,6.5,3.85
1.0,2,57.6,65.0,3696,6.47,6.44,3.72
1.1,4,63.0,59.0,3696,6.5,6.47,0.0
1.1,4,62.4,59.0,3696,6.55,6.51,4.08
1.1,4,61.2,57.0,3696,6.66,6.61,4.06
1.5,2,63.7,61.0,3696,7.22,7.1,4.57
1.2,1,65.6,57.0,3696,6.73,6.57,4.36
0.75,5,62.4,54.0,3696,5.86,5.84,3.65
0.77,5,62.0,56.0,3697,5.87,5.9,3.65
0.9,3,63.5,58.0,3697,6.08,6.14,3.88
0.92,5,63.0,57.0,3697,6.16,6.13,3.87
0.9,1,64.7,58.0,3697,5.98,6.01,3.88
0.82,4,59.7,61.0,3697,6.08,6.04,3.62
1.31,4,59.7,59.0,3697,7.06,7.01,4.2
1.01,2,63.6,54.0,3699,6.44,6.36,4.07
0.9,3,63.8,54.0,3699,6.09,6.13,3.9
0.9,3,63.4,57.0,3699,6.06,6.11,3.86
0.9,2,58.0,58.0,3699,6.24,6.28,3.63
1.0,1,66.1,62.0,3700,6.1,6.03,4.01
1.12,3,63.4,57.0,3700,6.51,6.47,4.12
1.08,4,59.3,61.0,3701,6.66,6.61,3.94
1.02,4,59.2,59.0,3701,6.57,6.54,3.88
0.9,2,63.6,61.0,3701,6.03,5.97,3.8
0.9,4,59.2,60.0,3701,6.31,6.23,3.71
0.71,5,61.1,56.0,3701,5.76,5.8,3.53
0.71,5,61.0,56.0,3701,5.77,5.8,3.53
0.71,2,61.8,57.0,3701,5.73,5.76,3.55
0.77,5,61.7,56.0,3702,5.85,5.91,3.63
0.91,4,61.1,59.0,3703,6.2,6.24,3.8
0.91,3,62.8,61.0,3703,6.07,6.09,3.82
0.91,3,62.8,57.0,3703,6.09,6.18,3.85
0.9,4,60.5,57.0,3704,6.23,6.2,3.76
0.9,5,62.6,57.0,3704,6.2,6.13,3.86
0.9,4,60.1,59.0,3704,6.31,6.24,3.77
0.9,4,62.3,57.0,3704,6.18,6.15,3.84
0.9,4,58.0,57.0,3704,6.41,6.34,3.7
0.9,4,61.5,59.0,3704,6.23,6.2,3.82
0.9,4,62.0,61.0,3704,6.16,6.14,3.81
0.9,4,61.4,62.0,3704,6.2,6.11,3.78
0.9,4,60.3,55.0,3704,6.35,6.28,3.81
0.73,3,62.1,57.0,3705,5.74,5.76,3.57
0.85,3,62.2,56.0,3705,6.01,6.08,3.76
0.71,5,61.2,55.0,3705,5.73,5.84,3.54
0.9,3,62.9,59.0,3706,6.06,6.15,3.84
0.92,3,63.7,57.0,3707,6.12,6.21,3.93
0.77,5,61.3,56.0,3707,5.91,5.94,3.63
0.72,5,61.8,56.0,3708,5.75,5.78,3.56
0.9,3,58.7,60.0,3709,6.28,6.35,3.71
0.9,3,60.7,59.0,3709,6.23,6.26,3.79
0.9,3,63.0,60.0,3709,6.15,6.17,3.88
0.9,3,59.9,58.0,3709,6.17,6.22,3.71
1.01,3,59.5,57.0,3709,6.61,6.66,3.95
0.92,4,59.0,59.0,3709,6.36,6.31,3.74
0.86,5,62.8,56.0,3709,6.05,6.08,3.81
0.91,3,63.4,59.0,3710,6.12,6.09,3.87
0.75,5,61.9,54.0,3710,5.83,5.84,3.61
0.79,5,60.9,56.0,3710,5.97,5.99,3.64
0.71,5,60.9,57.0,3710,5.76,5.78,3.51
0.71,5,60.8,56.0,3710,5.81,5.82,3.54
0.71,5,61.5,56.0,3710,5.72,5.76,3.53
0.71,5,61.9,56.0,3710,5.7,5.74,3.54
0.71,5,61.4,56.0,3710,5.75,5.78,3.54
0.71,5,61.5,57.0,3710,5.71,5.77,3.53
0.71,5,61.3,56.0,3710,5.69,5.75,3.51
0.71,5,60.9,56.0,3710,5.76,5.79,3.52
0.71,5,61.9,56.0,3710,5.69,5.72,3.53
0.71,5,61.8,55.0,3710,5.71,5.73,3.54
0.71,5,61.5,56.0,3710,5.72,5.75,3.52
0.71,5,61.4,57.0,3710,5.72,5.73,3.52
0.91,3,63.5,61.0,3710,6.1,6.05,3.86
1.16,4,61.8,59.0,3711,6.78,6.74,4.18
1.0,4,61.6,59.0,3712,6.34,6.41,3.93
1.0,4,60.8,58.0,3712,6.39,6.44,3.9
0.75,5,61.1,56.0,3712,5.85,5.9,3.59
1.02,4,61.1,59.0,3713,6.4,6.37,3.9
0.78,5,61.1,55.0,3713,5.99,5.96,3.65
0.92,3,62.4,60.0,3713,6.18,6.22,3.87
0.8,5,61.2,58.0,3713,5.99,6.03,3.68
1.0,4,61.4,61.0,3713,6.35,6.32,3.89
1.02,4,60.2,60.0,3713,6.45,6.39,3.87
1.02,2,64.3,60.0,3713,6.36,6.25,4.06
1.02,4,61.3,57.0,3713,6.51,6.45,3.97
1.0,3,63.1,63.0,3713,6.33,6.23,3.96
1.02,3,63.4,63.0,3713,6.36,6.32,4.02
1.02,4,60.8,58.0,3713,6.48,6.45,3.93
1.02,5,62.0,56.0,3713,6.4,6.34,3.95
1.02,5,62.1,56.0,3713,6.44,6.39,3.98
0.9,4,61.3,58.0,3714,6.13,6.08,3.74
0.73,5,62.0,57.0,3714,5.79,5.73,3.57
0.9,3,61.6,58.0,3715,6.18,6.23,3.82
0.9,3,62.2,54.0,3715,6.13,6.21,3.84
0.79,5,61.6,55.0,3715,5.94,6.04,3.69
0.76,5,60.9,57.0,3716,5.89,5.96,3.61
0.71,5,60.9,58.0,3716,5.72,5.78,3.5
0.97,2,60.0,56.0,3717,6.4,6.46,3.86
1.01,4,60.0,60.0,3717,6.46,6.4,3.86
1.01,2,57.1,63.0,3717,6.6,6.56,3.76
0.75,3,63.0,57.0,3718,5.81,5.78,3.65
0.9,3,63.6,57.0,3718,6.07,6.13,3.88
0.9,5,62.3,56.0,3718,6.14,6.21,3.85
0.9,2,64.8,55.0,3718,6.04,6.15,3.95
0.71,4,59.2,59.0,3718,5.9,5.85,3.48
1.04,5,61.6,57.0,3718,6.51,6.46,4.0
0.72,3,62.0,58.0,3719,5.71,5.74,3.55
0.73,3,60.6,56.0,3720,5.79,5.83,3.52
0.9,3,61.2,57.0,3720,6.15,6.2,3.78
0.8,3,62.6,57.0,3720,5.9,5.98,3.72
0.8,3,62.3,57.0,3720,5.92,5.95,3.7
0.9,4,61.0,55.0,3720,6.29,6.27,3.83
0.77,5,61.8,56.0,3721,5.84,5.9,3.63
1.01,4,61.0,61.0,3722,6.28,6.22,3.81
0.9,5,61.5,57.0,3722,6.07,6.19,3.77
0.72,5,61.2,56.0,3722,5.77,5.79,3.54
0.96,3,62.6,59.0,3723,6.18,6.29,3.9
0.91,5,61.1,58.0,3723,6.25,6.29,3.83
0.91,5,61.8,53.0,3723,6.22,6.3,3.87
0.92,2,60.9,63.0,3723,6.27,6.34,3.84
1.12,4,62.4,59.0,3723,6.6,6.54,4.1
0.95,4,59.5,56.0,3724,6.41,6.36,3.8
0.7,3,62.5,56.0,3724,5.63,5.7,3.54
0.7,3,60.9,59.0,3724,5.67,5.81,3.5
0.9,3,61.6,56.0,3724,6.14,6.2,3.8
0.9,2,63.1,57.0,3724,6.12,6.15,3.87
0.92,3,63.8,57.0,3724,6.13,6.16,3.92
1.25,4,58.0,59.0,3724,7.12,7.05,4.11
0.9,5,61.8,56.0,3724,6.2,6.23,3.84
0.9,2,62.1,63.0,3724,6.09,6.12,3.79
0.92,4,61.4,58.0,3725,6.23,6.27,3.84
0.7,3,63.0,59.0,3725,5.58,5.62,3.53
0.7,5,61.6,57.0,3725,5.74,5.71,3.53
0.9,1,64.6,54.0,3725,6.09,6.14,3.95
1.21,2,63.3,63.0,3726,6.67,6.72,4.24
0.91,3,61.4,60.0,3726,6.13,6.16,3.77
1.1,4,59.6,59.0,3726,6.74,6.72,4.01
0.91,5,62.2,59.0,3726,6.13,6.18,3.83
0.9,2,57.1,56.0,3726,6.33,6.28,3.6
1.08,3,63.5,56.0,3726,6.53,6.48,4.13
1.13,5,62.0,55.0,3729,6.66,6.7,4.14
1.03,3,58.0,60.0,3729,6.64,6.67,3.86
0.97,5,60.7,55.0,3729,6.47,6.41,3.91
1.11,3,63.2,59.0,3730,6.55,6.46,4.11
0.9,3,60.6,56.0,3730,6.23,6.28,3.79
0.9,2,61.4,60.0,3730,6.06,6.12,3.74
0.91,1,64.7,61.0,3730,6.06,5.99,3.9
0.91,1,65.2,57.0,3730,6.08,6.04,3.95
0.91,2,64.0,58.0,3730,6.09,6.06,3.89
0.9,4,60.9,59.0,3730,6.25,6.22,3.8
1.11,1,64.4,58.0,3730,6.55,6.5,4.2
0.9,4,60.7,59.0,3730,6.26,6.19,3.78
0.98,3,62.1,59.0,3731,6.33,6.39,3.95
1.01,5,61.6,55.0,3732,6.45,6.5,3.99
1.01,4,59.6,60.0,3732,6.55,6.5,3.89
0.58,5,62.1,55.0,3732,5.33,5.37,3.32
0.76,5,62.3,55.0,3732,5.81,5.84,3.63
0.8,5,61.8,57.0,3732,5.93,5.89,3.65
1.19,5,61.5,57.0,3732,6.83,6.79,4.19
1.27,4,60.2,62.0,3732,7.05,7.0,4.23
1.01,5,62.4,56.0,3733,6.44,6.38,4.0
1.01,4,62.7,58.0,3733,6.38,6.32,3.98
1.15,2,63.8,60.0,3733,6.63,6.56,4.21
1.01,2,64.3,55.0,3733,6.34,6.31,4.07
0.9,2,61.0,62.0,3733,6.17,6.26,3.79
1.01,4,60.8,59.0,3733,6.51,6.46,3.94
1.01,5,61.9,55.0,3733,6.45,6.38,3.97
1.01,1,65.2,56.0,3733,6.23,6.19,4.05
1.01,4,61.2,59.0,3733,6.43,6.37,3.92
0.9,2,62.8,59.0,3734,6.08,6.12,3.83
0.9,2,63.8,59.0,3734,6.05,6.08,3.87
0.9,4,62.2,60.0,3734,6.1,6.16,3.81
0.9,2,63.2,59.0,3734,6.05,6.1,3.84
0.91,3,62.2,60.0,3734,6.16,6.22,3.85
0.9,2,63.7,64.0,3734,6.02,6.07,3.85
0.9,2,64.0,59.0,3734,6.01,6.05,3.86
0.9,3,62.0,61.0,3734,6.07,6.13,3.78
0.9,2,63.1,59.0,3734,6.11,6.15,3.87
0.9,2,63.7,58.0,3734,6.09,6.12,3.89
0.9,2,63.7,60.0,3734,6.07,6.11,3.88
0.91,3,62.8,58.0,3734,6.13,6.16,3.86
0.91,3,61.9,57.0,3734,6.19,6.24,3.85
0.9,2,58.9,61.0,3734,6.27,6.36,3.72
1.13,4,62.1,60.0,3734,6.74,6.66,4.16
1.51,1,67.8,59.0,3734,7.09,7.0,4.78
1.51,1,67.5,56.0,3734,7.17,7.05,4.8
0.73,5,62.6,55.0,3735,5.71,5.76,3.59
1.14,2,60.0,65.0,3735,6.8,6.75,4.06
1.15,4,59.6,59.0,3735,6.82,6.78,4.05
0.78,5,62.9,56.0,3736,5.85,5.88,3.69
0.78,5,61.6,55.0,3736,5.91,5.94,3.65
0.9,2,63.0,58.0,3736,6.08,6.11,3.84
0.8,3,61.9,56.0,3737,5.93,5.96,3.69
1.01,2,63.9,58.0,3737,6.37,6.31,4.05
0.7,5,60.9,59.0,3737,5.69,5.73,3.48
0.93,3,62.7,57.0,3738,6.21,6.26,3.91
1.03,5,62.3,57.0,3738,6.48,6.43,4.02
0.71,5,60.9,57.0,3739,5.74,5.79,3.51
1.01,5,61.5,57.0,3739,6.42,6.46,3.96
1.19,3,63.4,56.0,3739,6.69,6.56,4.2
1.0,2,63.2,60.0,3740,6.27,6.3,3.97
0.75,5,62.0,56.0,3740,5.79,5.85,3.61
1.0,1,65.1,60.0,3740,6.19,6.1,4.0
0.72,5,62.3,57.0,3740,5.72,5.74,3.57
1.06,4,61.3,60.0,3740,6.59,6.52,4.02
0.9,4,61.0,59.0,3740,6.18,6.14,3.76
0.9,2,63.8,58.0,3740,6.13,6.09,3.9
0.9,4,62.3,58.0,3740,6.27,6.05,3.84
0.9,2,63.6,57.0,3740,6.07,6.03,3.85
0.7,5,61.9,54.8,3741,5.68,5.72,3.53
0.58,5,62.2,56.0,3741,5.34,5.36,3.33
0.9,2,63.9,63.0,3741,6.04,6.07,3.87
1.08,2,63.2,59.0,3742,6.4,6.57,4.1
1.05,3,62.3,59.0,3742,6.42,6.46,4.01
0.87,4,58.8,56.0,3742,6.3,6.26,3.69
1.09,3,63.4,59.0,3742,6.59,6.54,4.16
0.91,4,61.6,60.0,3743,6.14,6.1,3.77
0.91,5,63.0,56.0,3743,6.15,6.05,3.84
1.03,2,57.2,59.0,3743,6.66,6.63,3.8
0.9,1,64.9,56.0,3743,6.12,6.18,3.99
1.03,1,66.4,56.0,3743,6.31,6.19,4.15
0.92,2,61.8,59.0,3744,6.11,6.19,3.8
0.78,3,61.7,55.0,3744,5.89,5.94,3.65
0.93,2,59.2,62.0,3744,6.36,6.38,3.77
1.02,3,63.3,56.0,3745,6.38,6.42,4.05
1.13,5,62.2,55.0,3745,6.69,6.65,4.15
1.1,4,59.8,61.0,3745,6.7,6.65,3.99
1.1,5,61.8,56.0,3745,6.65,6.61,4.1
1.52,1,67.7,58.0,3745,7.07,7.0,4.76
0.91,4,62.6,58.0,3746,6.14,6.09,3.83
0.9,3,60.4,60.0,3746,6.23,6.28,3.78
0.72,5,60.9,56.0,3746,5.77,5.83,3.53
0.93,3,63.0,58.0,3746,6.16,6.18,3.89
1.13,4,61.2,58.0,3746,6.77,6.66,4.11
0.91,4,58.2,61.0,3746,6.58,6.41,3.77
0.91,3,63.3,54.0,3746,6.22,6.14,3.91
0.74,5,61.7,55.0,3746,5.85,5.79,3.59
0.91,5,62.2,56.0,3746,6.17,6.14,3.83
0.91,5,62.4,57.0,3746,6.22,6.18,3.87
0.91,2,58.0,62.0,3747,6.32,6.38,3.68
0.9,3,62.5,60.0,3748,6.09,6.13,3.82
0.71,5,61.5,55.0,3748,5.78,5.75,3.55
0.92,4,62.6,59.0,3749,6.19,6.23,3.89
1.01,3,62.9,56.0,3749,6.35,6.4,4.01
1.01,4,61.7,60.0,3749,6.34,6.4,3.93
1.03,5,61.9,56.0,3749,6.53,6.49,4.03
0.63,5,60.9,57.0,3749,5.53,5.57,3.38
1.03,1,66.3,57.0,3749,6.35,6.25,4.18
1.03,4,62.7,62.0,3749,6.43,6.38,4.02
1.03,4,61.1,61.0,3749,6.49,6.44,3.95
1.03,4,62.0,60.0,3749,6.47,6.41,4.0
1.03,4,62.0,58.0,3749,6.46,6.41,3.99
0.9,2,63.8,56.0,3750,5.99,5.92,3.8
1.08,4,60.1,59.0,3750,6.75,6.69,4.04
0.3,5,60.5,58.0,573,4.3,4.36,2.62
0.33,5,61.7,55.0,573,4.44,4.47,2.75
0.4,5,62.6,54.0,573,4.73,4.76,2.97
0.4,5,62.4,56.0,573,4.71,4.75,2.95
0.4,5,62.1,53.0,573,4.75,4.78,2.96
0.4,5,61.8,55.0,573,4.74,4.78,2.94
0.31,5,61.4,55.0,573,4.44,4.36,2.7
0.31,4,59.0,57.0,573,4.44,4.4,2.61
0.31,4,62.3,55.0,573,4.36,4.34,2.71
0.31,4,61.1,55.0,573,4.39,4.35,2.67
0.31,2,63.6,57.0,573,4.33,4.32,2.75
0.31,4,62.4,60.0,573,4.34,4.32,2.7
0.31,4,61.1,57.0,573,4.35,4.32,2.65
0.31,5,62.7,56.0,573,4.38,4.33,2.73
0.31,4,60.5,60.0,573,4.4,4.33,2.64
0.31,3,63.1,57.0,573,4.34,4.31,2.73
0.3,5,60.2,56.0,574,4.4,4.37,2.64
0.31,5,61.4,57.0,574,4.35,4.38,2.68
0.31,5,61.4,56.0,574,4.34,4.37,2.67
0.34,4,62.8,58.0,574,4.46,4.43,2.79
0.34,3,63.3,54.0,574,4.48,4.46,2.83
0.34,4,60.0,58.0,574,4.58,4.55,2.74
0.34,4,61.7,61.0,574,4.48,4.44,2.75
0.34,4,63.0,58.0,574,4.47,4.45,2.81
0.3,4,62.6,57.0,574,4.34,4.25,2.69
0.3,4,61.6,59.0,574,4.28,4.26,2.63
0.3,2,63.8,56.0,574,4.3,4.26,2.73
0.3,4,61.4,57.0,574,4.35,4.31,2.66
0.3,4,59.8,57.0,574,4.37,4.32,2.6
0.3,4,59.7,60.0,574,4.39,4.35,2.61
0.77,5,61.9,54.0,3750,5.91,5.94,3.66
0.95,2,59.7,57.0,3750,6.41,6.45,3.84
0.9,1,65.7,59.0,3750,5.96,5.92,3.9
0.93,4,61.8,59.0,3750,6.27,6.23,3.86
0.9,1,65.7,57.0,3750,6.03,5.99,3.95
1.01,4,62.9,57.0,3750,6.39,6.33,4.0
0.93,1,64.6,58.0,3750,6.13,6.07,3.94
0.91,3,63.8,60.0,3751,6.05,6.09,3.87
1.25,4,59.8,58.0,3751,7.02,6.96,4.18
0.92,4,61.5,60.0,3751,6.26,6.19,3.83
0.91,5,62.2,56.0,3751,6.22,6.18,3.86
0.9,1,65.7,65.0,3751,6.06,5.94,3.94
0.9,3,63.3,56.0,3752,6.08,6.11,3.86
0.9,3,63.8,57.0,3752,6.04,6.13,3.88
0.7,5,61.4,54.2,3752,5.72,5.76,3.52
0.9,2,60.0,61.0,3752,6.19,6.22,3.72
1.0,2,57.9,59.0,3752,6.65,6.51,3.8
1.0,4,61.0,59.0,3752,6.4,6.33,3.89
1.06,3,62.0,58.0,3754,6.45,6.53,4.04
1.02,1,65.5,59.0,3754,6.27,6.24,4.1
1.02,4,62.5,58.0,3754,6.47,6.4,4.02
0.9,2,64.1,56.0,3755,6.04,6.07,3.88
0.9,2,63.6,63.0,3755,6.03,6.07,3.85
1.14,5,61.7,57.0,3755,6.67,6.7,4.13
1.03,3,63.0,60.0,3755,6.35,6.39,4.01
1.02,3,62.9,59.0,3755,6.34,6.41,4.01
0.77,5,61.8,56.0,3755,5.9,5.84,3.63
0.91,5,62.7,57.0,3756,6.19,6.26,3.9
0.91,3,63.3,58.0,3756,6.11,6.06,3.85
0.81,5,61.7,57.0,3756,5.97,6.02,3.7
1.01,2,59.5,62.0,3756,6.42,6.46,3.83
0.86,1,64.6,58.8,3756,5.95,6.04,3.87
0.73,5,61.7,57.0,3758,5.77,5.8,3.57
0.94,4,60.4,59.0,3758,6.37,6.34,3.84
0.61,5,61.7,56.0,3758,5.47,5.42,3.36
0.72,5,61.6,56.0,3759,5.76,5.79,3.56
0.72,5,61.5,56.0,3759,5.77,5.8,3.56
0.72,5,60.7,57.0,3759,5.79,5.87,3.54
0.72,5,61.7,56.0,3759,5.75,5.78,3.56
0.72,5,61.4,56.0,3759,5.75,5.79,3.54
0.72,5,61.0,55.0,3759,5.77,5.81,3.53
0.72,5,61.3,56.0,3759,5.74,5.78,3.54
0.72,5,61.5,56.0,3759,5.74,5.77,3.53
0.72,5,60.5,56.0,3759,5.82,5.85,3.53
0.71,3,60.3,52.0,3760,5.8,5.87,3.52
0.79,5,62.1,56.0,3760,5.89,5.93,3.67
1.09,5,59.4,57.0,3760,6.74,6.65,3.98
0.74,5,60.9,57.0,3760,5.83,5.85,3.56
1.01,4,60.5,61.0,3761,6.47,6.42,3.9
0.72,3,62.1,55.0,3762,5.72,5.78,3.57
0.91,3,62.7,56.0,3762,6.14,6.18,3.86
1.04,5,60.4,57.0,3762,6.55,6.6,3.97
0.92,3,62.9,58.0,3763,6.18,6.22,3.9
0.91,3,62.9,56.0,3763,6.14,6.17,3.87
0.91,3,63.4,59.0,3763,6.2,6.14,3.91
0.7,5,61.6,57.0,3763,5.69,5.73,3.52
0.78,5,61.9,56.0,3763,5.88,5.94,3.66
0.92,5,61.5,56.0,3763,6.27,6.32,3.87
0.91,5,60.3,57.0,3763,6.26,6.34,3.8
0.91,2,64.7,57.0,3763,6.02,6.04,3.9
1.0,1,64.6,54.0,3763,6.33,6.27,4.07
1.0,2,57.7,65.0,3763,6.59,6.55,3.79
1.0,1,65.3,55.0,3763,6.34,6.25,4.11
1.0,4,60.3,62.0,3763,6.46,6.41,3.88
1.0,4,60.7,58.0,3763,6.45,6.38,3.9
1.0,2,64.0,53.0,3763,6.34,6.28,4.04
1.2,5,58.6,57.0,3763,7.01,6.96,4.09
1.12,5,61.4,56.0,3763,6.69,6.66,4.1
1.0,4,60.1,62.0,3763,6.5,6.47,3.9
1.0,1,69.0,56.0,3763,6.01,5.94,4.12
1.0,3,63.2,56.0,3763,6.4,6.32,4.02
0.91,4,62.6,56.0,3763,6.21,6.16,3.87
1.22,1,64.7,61.0,3763,6.75,6.68,4.34
1.0,3,63.5,56.0,3763,6.37,6.3,4.02
0.9,3,62.8,52.0,3764,6.19,6.23,3.9
